ENLIGHTEN Version,4.1.6
Measurement ID,,,20250527-112520-520529-WP-02208,20250527-112709-670696-WP-02208
522,936.72,2063.62,2817.00,3180.00
523,936.99,2066.64,2777.00,3142.00
524,937.26,2069.67,2802.00,3156.00
525,937.52,2072.69,2803.00,3118.00
526,937.79,2075.70,2796.00,3153.00
527,938.05,2078.72,2771.00,3127.00
528,938.32,2081.73,2764.00,3098.00
529,938.58,2084.74,2771.00,3046.00
530,938.85,2087.75,2747.00,3090.00
531,939.11,2090.76,2741.00,3064.00
532,939.38,2093.76,2710.00,3014.00
533,939.64,2096.76,2729.00,3024.00
534,939.91,2099.76,2703.00,2999.00
535,940.17,2102.75,2695.00,2990.00
536,940.44,2105.75,2691.00,3021.00
537,940.70,2108.74,2693.00,3009.00
538,940.96,2111.73,2688.00,3006.00
539,941.23,2114.71,2680.00,2993.00
540,941.49,2117.70,2693.00,2976.00
541,941.76,2120.68,2710.00,2964.00
542,942.02,2123.66,2699.00,3013.00
543,942.29,2126.64,2665.00,2984.00
544,942.55,2129.61,2667.00,2950.00
545,942.81,2132.58,2669.00,2944.00
546,943.08,2135.55,2673.00,2942.00
547,943.34,2138.52,2663.00,2956.00
548,943.61,2141.49,2663.00,2940.00
549,943.87,2144.45,2654.00,2910.00
550,944.13,2147.41,2657.00,2888.00
551,944.40,2150.37,2623.00,2894.00
552,944.66,2153.32,2610.00,2852.00
553,944.93,2156.28,2602.00,2869.00
554,945.19,2159.23,2576.00,2848.00
555,945.45,2162.18,2610.00,2828.00
556,945.72,2165.12,2591.00,2814.00
557,945.98,2168.07,2587.00,2792.00
558,946.24,2171.01,2591.00,2787.00
559,946.51,2173.95,2559.00,2805.00
560,946.77,2176.88,2581.00,2764.00
561,947.03,2179.82,2545.00,2774.00
562,947.30,2182.75,2579.00,2798.00
563,947.56,2185.68,2562.00,2785.00
564,947.82,2188.61,2574.00,2787.00
565,948.08,2191.53,2555.00,2761.00
566,948.35,2194.46,2564.00,2792.00
567,948.61,2197.38,2574.00,2771.00
568,948.87,2200.29,2566.00,2760.00
569,949.13,2203.21,2551.00,2751.00
570,949.40,2206.12,2545.00,2723.00
571,949.66,2209.03,2534.00,2741.00
572,949.92,2211.94,2532.00,2692.00
573,950.18,2214.85,2524.00,2692.00
574,950.45,2217.75,2500.00,2688.00
575,950.71,2220.65,2481.00,2673.00
576,950.97,2223.55,2494.00,2705.00
577,951.23,2226.45,2505.00,2677.00
578,951.50,2229.34,2526.00,2697.00
579,951.76,2232.24,2523.00,2692.00
580,952.02,2235.13,2517.00,2656.00
581,952.28,2238.01,2477.00,2675.00
582,952.54,2240.90,2490.00,2606.00
583,952.80,2243.78,2496.00,2656.00
584,953.07,2246.66,2486.00,2658.00
585,953.33,2249.54,2488.00,2677.00
586,953.59,2252.42,2473.00,2618.00
587,953.85,2255.29,2477.00,2591.00
588,954.11,2258.16,2445.00,2606.00
589,954.37,2261.03,2441.00,2573.00
590,954.63,2263.89,2448.00,2578.00
591,954.89,2266.76,2426.00,2538.00
592,955.16,2269.62,2422.00,2561.00
593,955.42,2272.48,2409.00,2521.00
594,955.68,2275.34,2407.00,2519.00
595,955.94,2278.19,2378.00,2500.00
596,956.20,2281.04,2376.00,2485.00
597,956.46,2283.89,2367.00,2462.00
598,956.72,2286.74,2365.00,2466.00
599,956.98,2289.59,2373.00,2474.00
600,957.24,2292.43,2346.00,2419.00
601,957.50,2295.27,2338.00,2487.00
602,957.76,2298.11,2350.00,2407.00
603,958.02,2300.94,2340.00,2430.00
604,958.28,2303.78,2327.00,2394.00
605,958.54,2306.61,2338.00,2411.00
606,958.80,2309.44,2310.00,2360.00
607,959.06,2312.26,2310.00,2392.00
608,959.32,2315.09,2319.00,2396.00
609,959.58,2317.91,2308.00,2364.00
610,959.84,2320.73,2321.00,2394.00
611,960.10,2323.55,2335.00,2419.00
